tile_id,filename,pid,x_local,y_local,x_crop,y_crop,x_full,y_full
0,tile_r00_c00_id00.png,15,347.80445128601866,17.672788413572107,347.80445128601866,17.672788413572107,7347.804451286019,17517.672788413573
1,tile_r00_c01_id01.png,0,36.116139597706976,233.0407537815375,536.1161395977069,233.0407537815375,7536.116139597707,17733.040753781537
1,tile_r00_c01_id01.png,1,58.84341232497971,284.98880572958944,558.8434123249797,284.98880572958944,7558.84341232498,17784.98880572959
1,tile_r00_c01_id01.png,2,88.06419154575892,351.0061217469055,588.064191545759,351.0061217469055,7588.064191545759,17851.006121746905
1,tile_r00_c01_id01.png,3,48.02090150246889,384.55590529668905,548.0209015024689,384.55590529668905,7548.020901502468,17884.55590529669
1,tile_r00_c01_id01.png,4,96.72220020376758,264.42603516681885,596.7222002037676,264.42603516681885,7596.722200203768,17764.42603516682
1,tile_r00_c01_id01.png,5,66.41916990073727,239.534260275044,566.4191699007373,239.534260275044,7566.419169900737,17739.534260275042
1,tile_r00_c01_id01.png,6,140.01224349381087,267.6727884135721,640.0122434938108,267.6727884135721,7640.012243493811,17767.672788413573
1,tile_r00_c01_id01.png,7,182.2200357016031,294.72906546984916,682.2200357016031,294.72906546984916,7682.220035701603,17794.729065469848
1,tile_r00_c01_id01.png,8,131.35423483580223,356.4173771581609,631.3542348358022,356.4173771581609,7631.354234835802,17856.417377158163
1,tile_r00_c01_id01.png,9,175.7265292080966,404.0364247772085,675.7265292080966,404.0364247772085,7675.7265292080965,17904.03642477721
1,tile_r00_c01_id01.png,10,99.96895345052084,484.12300486378854,599.9689534505209,484.12300486378854,7599.9689534505205,17984.123004863788
1,tile_r00_c01_id01.png,11,6.895360376927755,486.28750702829075,506.8953603769278,486.28750702829075,7506.895360376928,17986.28750702829
1,tile_r00_c01_id01.png,12,134.60098808255546,484.12300486378854,634.6009880825554,484.12300486378854,7634.600988082555,17984.123004863788
1,tile_r00_c01_id01.png,13,151.91700539857277,486.28750702829075,651.9170053985728,486.28750702829075,7651.917005398573,17986.28750702829
1,tile_r00_c01_id01.png,14,177.89103137259875,485.20525594603964,677.8910313725987,485.20525594603964,7677.891031372599,17985.20525594604
1,tile_r00_c01_id01.png,15,204.9473084288758,449.4909702317539,704.9473084288758,449.4909702317539,7704.947308428876,17949.490970231753
1,tile_r00_c01_id01.png,16,219.01657249813988,355.3351260759098,719.0165724981399,355.3351260759098,7719.01657249814,17855.33512607591
1,tile_r00_c01_id01.png,17,208.19406167562906,386.72040746119114,708.1940616756291,386.72040746119114,7708.194061675629,17886.72040746119
1,tile_r00_c01_id01.png,18,200.6183040998715,412.69443343521715,700.6183040998715,412.69443343521715,7700.618304099871,17912.694433435216
1,tile_r00_c01_id01.png,19,191.96029544186283,427.84594858673233,691.9602954418629,427.84594858673233,7691.960295441862,17927.84594858673
1,tile_r00_c01_id01.png,20,248.2373517189191,380.2269009676847,748.2373517189191,380.2269009676847,7748.237351718919,17880.226900967686
1,tile_r00_c01_id01.png,21,244.99059847216583,425.6814464222301,744.9905984721659,425.6814464222301,7744.990598472166,17925.68144642223
1,tile_r00_c01_id01.png,22,264.4711179526853,417.0234377642215,764.4711179526853,417.0234377642215,7764.471117952686,17917.023437764223
1,tile_r00_c01_id01.png,23,296.93865042021775,437.58620832699205,796.9386504202178,437.58620832699205,7796.9386504202175,17937.586208326993
1,tile_r00_c01_id01.png,24,282.86938635095373,442.99746373824746,782.8693863509537,442.99746373824746,7782.869386350953,17942.997463738247
1,tile_r00_c01_id01.png,25,261.2243647059321,453.8199745607583,761.2243647059321,453.8199745607583,7761.224364705932,17953.81997456076
1,tile_r00_c01_id01.png,26,266.6356201171875,467.8892386300223,766.6356201171875,467.8892386300223,7766.6356201171875,17967.88923863002
1,tile_r00_c01_id01.png,27,255.81310929467665,480.87625161703534,755.8131092946767,480.87625161703534,7755.813109294677,17980.876251617035
1,tile_r00_c01_id01.png,28,322.9126763942438,447.32646806725177,822.9126763942438,447.32646806725177,7822.912676394244,17947.32646806725
1,tile_r00_c01_id01.png,29,308.8434123249797,486.28750702829075,808.8434123249797,486.28750702829075,7808.84341232498,17986.28750702829
1,tile_r00_c01_id01.png,30,364.0382175197849,481.95850269928644,864.0382175197849,481.95850269928644,7864.038217519785,17981.958502699286
1,tile_r00_c01_id01.png,31,372.6962261777935,455.98447672526044,872.6962261777935,455.98447672526044,7872.6962261777935,17955.98447672526
1,tile_r00_c01_id01.png,32,353.2157066972741,424.599195339979,853.2157066972741,424.599195339979,7853.215706697274,17924.59919533998
1,tile_r00_c01_id01.png,33,368.3672218487892,430.01045075123443,868.3672218487892,430.01045075123443,7868.367221848789,17930.010450751233
1,tile_r00_c01_id01.png,34,390.01224349381084,433.25720399798774,890.0122434938108,433.25720399798774,7890.012243493811,17933.257203997986
1,tile_r00_c01_id01.png,35,392.17674565831305,404.0364247772085,892.176745658313,404.0364247772085,7892.176745658313,17904.03642477721
1,tile_r00_c01_id01.png,36,411.6572651388325,438.66845940924316,911.6572651388325,438.66845940924316,7911.657265138832,17938.668459409244
1,tile_r00_c01_id01.png,37,434.38453786610523,446.24421698500066,934.3845378661052,446.24421698500066,7934.384537866105,17946.244216985
1,tile_r00_c01_id01.png,38,395.42349890506625,453.8199745607583,895.4234989050663,453.8199745607583,7895.4234989050665,17953.81997456076
1,tile_r00_c01_id01.png,39,412.7395162210836,471.1359918767756,912.7395162210836,471.1359918767756,7912.739516221083,17971.135991876774
1,tile_r00_c01_id01.png,40,437.63129111285843,473.3004940412777,937.6312911128584,473.3004940412777,7937.631291112859,17973.30049404128
1,tile_r00_c01_id01.png,41,428.9732824548498,485.20525594603964,928.9732824548498,485.20525594603964,7928.97328245485,17985.20525594604
1,tile_r00_c01_id01.png,42,151.91700539857277,79.36110010188384,651.9170053985728,79.36110010188384,7651.917005398573,17579.361100101883
1,tile_r00_c01_id01.png,43,203.86505734662475,105.33512607590978,703.8650573466248,105.33512607590978,7703.865057346625,17605.33512607591
1,tile_r00_c01_id01.png,44,170.31527379684118,57.71607845686219,670.3152737968412,57.71607845686219,7670.315273796841,17557.716078456862
1,tile_r00_c01_id01.png,45,256.8953603769278,40.400061140844855,756.8953603769278,40.400061140844855,7756.895360376928,17540.400061140845
1,tile_r00_c01_id01.png,46,270.9646244461918,31.742052482836243,770.9646244461918,31.742052482836243,7770.964624446192,17531.742052482838
1,tile_r00_c01_id01.png,47,294.77414825571566,46.89356763435137,794.7741482557157,46.89356763435137,7794.774148255716,17546.89356763435
1,tile_r00_c01_id01.png,48,320.7481742297416,68.53858927937301,820.7481742297416,68.53858927937301,7820.748174229741,17568.538589279375
1,tile_r00_c01_id01.png,49,318.5836720652394,101.00612174690548,818.5836720652394,101.00612174690548,7818.58367206524,17601.006121746905
1,tile_r00_c01_id01.png,50,343.47544695701436,14.426035166818906,843.4754469570144,14.426035166818906,7843.475446957014,17514.42603516682
1,tile_r00_c01_id01.png,51,378.1074815890489,42.564563305347065,878.1074815890489,42.564563305347065,7878.107481589049,17542.564563305346
1,tile_r00_c01_id01.png,52,382.43648591805334,22.001792742576413,882.4364859180533,22.001792742576413,7882.436485918053,17522.001792742576
1,tile_r00_c01_id01.png,53,391.09449457606195,7.93252867331239,891.094494576062,7.93252867331239,7891.094494576062,17507.93252867331
1,tile_r00_c01_id01.png,54,441.96029544186274,10.0970308378146,941.9602954418627,10.0970308378146,7941.960295441862,17510.097030837816
1,tile_r00_c01_id01.png,55,459.2763127578801,12.261533002316696,959.2763127578801,12.261533002316696,7959.27631275788,17512.261533002318
1,tile_r00_c01_id01.png,56,464.6875681691355,23.084043824827518,964.6875681691355,23.084043824827518,7964.687568169135,17523.084043824827
1,tile_r00_c01_id01.png,57,486.33258981415713,5.7680265088101805,986.3325898141571,5.7680265088101805,7986.3325898141575,17505.76802650881
1,tile_r00_c01_id01.png,58,451.70055518212257,59.880580621364345,951.7005551821226,59.880580621364345,7951.700555182122,17559.880580621364
1,tile_r00_c01_id01.png,59,404.081507563075,75.03209577287947,904.081507563075,75.03209577287947,7904.081507563075,17575.03209577288
1,tile_r00_c01_id01.png,60,379.1897326713,126.98014772093143,879.1897326713,126.98014772093143,7879.1897326713,17626.980147720933
1,tile_r00_c01_id01.png,61,382.43648591805334,103.17062391140763,882.4364859180533,103.17062391140763,7882.436485918053,17603.170623911406
1,tile_r00_c01_id01.png,62,334.81743829900563,131.3091520499358,834.8174382990056,131.3091520499358,7834.8174382990055,17631.309152049937
1,tile_r00_c01_id01.png,63,342.39319587476325,150.78967153045522,842.3931958747633,150.78967153045522,7842.3931958747635,17650.789671530456
1,tile_r00_c01_id01.png,64,343.47544695701436,185.4217061624899,843.4754469570144,185.4217061624899,7843.475446957014,17685.42170616249
1,tile_r00_c01_id01.png,65,314.2546677362351,190.8329615737453,814.2546677362351,190.8329615737453,7814.254667736235,17690.832961573746
1,tile_r00_c01_id01.png,66,294.77414825571566,186.50395724474095,794.7741482557157,186.50395724474095,7794.774148255716,17686.503957244742
1,tile_r00_c01_id01.png,67,274.2113776929451,200.57322131400502,774.2113776929451,200.57322131400502,7774.2113776929455,17700.573221314004
1,tile_r00_c01_id01.png,68,236.33258981415722,221.13599187677556,736.3325898141572,221.13599187677556,7736.3325898141575,17721.135991876774
1,tile_r00_c01_id01.png,69,303.43215691372427,230.87625161703534,803.4321569137243,230.87625161703534,7803.432156913725,17730.876251617035
1,tile_r00_c01_id01.png,70,325.0771785587459,254.68577542655913,825.0771785587459,254.68577542655913,7825.077178558746,17754.68577542656
1,tile_r00_c01_id01.png,71,303.43215691372427,268.7550394958232,803.4321569137243,268.7550394958232,7803.432156913725,17768.755039495823
1,tile_r00_c01_id01.png,72,234.168087649655,319.62084036162406,734.168087649655,319.62084036162406,7734.168087649655,17819.620840361626
1,tile_r00_c01_id01.png,73,209.27631275788016,302.3048230456068,709.2763127578802,302.3048230456068,7709.27631275788,17802.304823045608
1,tile_r00_c01_id01.png,74,260.142113623681,333.69010443088814,760.142113623681,333.69010443088814,7760.142113623681,17833.690104430887
1,tile_r00_c01_id01.png,75,283.95163743320484,317.4563381971219,783.9516374332048,317.4563381971219,7783.951637433205,17817.45633819712
1,tile_r00_c01_id01.png,76,308.8434123249797,367.2398879806717,808.8434123249797,367.2398879806717,7808.84341232498,17867.23988798067
1,tile_r00_c01_id01.png,77,294.77414825571566,352.0883728291565,794.7741482557157,352.0883728291565,7794.774148255716,17852.088372829156
1,tile_r00_c01_id01.png,78,305.5966590782265,328.27884901963273,805.5966590782265,328.27884901963273,7805.596659078226,17828.278849019633
1,tile_r00_c01_id01.png,79,304.5144079959754,308.79832953911324,804.5144079959754,308.79832953911324,7804.5144079959755,17808.798329539113
1,tile_r00_c01_id01.png,80,300.18540366697107,287.1533078940916,800.1854036669711,287.1533078940916,7800.185403666971,17787.153307894092
1,tile_r00_c01_id01.png,81,330.4884339700013,316.3740871148708,830.4884339700013,316.3740871148708,7830.488433970001,17816.37408711487
1,tile_r00_c01_id01.png,82,325.0771785587459,307.7160784568622,825.0771785587459,307.7160784568622,7825.077178558746,17807.716078456862
1,tile_r00_c01_id01.png,83,314.2546677362351,291.48231222309596,814.2546677362351,291.48231222309596,7814.254667736235,17791.482312223096
1,tile_r00_c01_id01.png,84,325.0771785587459,282.8243035650873,825.0771785587459,282.8243035650873,7825.077178558746,17782.82430356509
1,tile_r00_c01_id01.png,85,333.73518721675464,297.9758187166024,833.7351872167546,297.9758187166024,7833.735187216755,17797.9758187166
1,tile_r00_c01_id01.png,86,343.47544695701436,312.0450827858665,843.4754469570144,312.0450827858665,7843.475446957014,17812.045082785866
1,tile_r00_c01_id01.png,87,340.22869371026104,326.1143468551306,840.228693710261,326.1143468551306,7840.228693710261,17826.11434685513
1,tile_r00_c01_id01.png,88,365.120468602036,351.0061217469055,865.120468602036,351.0061217469055,7865.1204686020355,17851.006121746905
1,tile_r00_c01_id01.png,89,360.7914642730317,339.10135984214355,860.7914642730317,339.10135984214355,7860.791464273032,17839.101359842145
1,tile_r00_c01_id01.png,90,366.2027196842871,328.27884901963273,866.2027196842871,328.27884901963273,7866.202719684287,17828.278849019633
1,tile_r00_c01_id01.png,91,394.34124782281515,341.2658620066457,894.3412478228151,341.2658620066457,7894.341247822815,17841.265862006647
1,tile_r00_c01_id01.png,92,381.35423483580223,354.2528749936587,881.3542348358022,354.2528749936587,7881.354234835802,17854.252874993657
1,tile_r00_c01_id01.png,93,373.7784772600446,371.568892309676,873.7784772600446,371.568892309676,7873.778477260044,17871.568892309675
1,tile_r00_c01_id01.png,94,291.52739500896234,385.6381563789401,791.5273950089623,385.6381563789401,7791.527395008962,17885.63815637894
1,tile_r00_c01_id01.png,95,288.28064176220914,369.40439014517386,788.2806417622091,369.40439014517386,7788.280641762209,17869.404390145173
1,tile_r00_c01_id01.png,96,464.6875681691355,428.9281996689834,964.6875681691355,428.9281996689834,7964.687568169135,17928.928199668982
1,tile_r00_c01_id01.png,97,441.96029544186274,419.1879399287236,941.9602954418627,419.1879399287236,7941.960295441862,17919.187939928725
1,tile_r00_c01_id01.png,98,438.71354219510954,408.3654291062128,938.7135421951095,408.3654291062128,7938.71354219511,17908.365429106212
1,tile_r00_c01_id01.png,99,460.3585638401312,408.3654291062128,960.3585638401312,408.3654291062128,7960.358563840131,17908.365429106212
1,tile_r00_c01_id01.png,100,486.33258981415713,395.37841611919987,986.3325898141571,395.37841611919987,7986.3325898141575,17895.3784161192
1,tile_r00_c01_id01.png,101,450.61830409987147,391.0494117901955,950.6183040998715,391.0494117901955,7950.618304099871,17891.049411790194
1,tile_r00_c01_id01.png,102,457.111810593378,368.32213906292276,957.111810593378,368.32213906292276,7957.111810593378,17868.322139062922
1,tile_r00_c01_id01.png,103,431.1377846193519,371.568892309676,931.1377846193519,371.568892309676,7931.137784619352,17871.568892309675
1,tile_r00_c01_id01.png,104,428.9732824548498,362.91088365166735,928.9732824548498,362.91088365166735,7928.97328245485,17862.910883651668
1,tile_r00_c01_id01.png,105,425.7265292080966,347.7593685001522,925.7265292080966,347.7593685001522,7925.7265292080965,17847.759368500152
1,tile_r00_c01_id01.png,106,457.111810593378,333.69010443088814,957.111810593378,333.69010443088814,7957.111810593378,17833.690104430887
1,tile_r00_c01_id01.png,107,493.90834738991475,351.0061217469055,993.9083473899148,351.0061217469055,7993.9083473899145,17851.006121746905
1,tile_r00_c01_id01.png,108,443.04254652411385,304.46932521010893,943.0425465241138,304.46932521010893,7943.042546524114,17804.46932521011
1,tile_r00_c01_id01.png,109,434.38453786610523,302.3048230456068,934.3845378661052,302.3048230456068,7934.384537866105,17802.304823045608
1,tile_r00_c01_id01.png,110,425.7265292080966,304.46932521010893,925.7265292080966,304.46932521010893,7925.7265292080965,17804.46932521011
1,tile_r00_c01_id01.png,111,428.9732824548498,328.27884901963273,928.9732824548498,328.27884901963273,7928.97328245485,17828.278849019633
1,tile_r00_c01_id01.png,112,425.7265292080966,281.7420524828362,925.7265292080966,281.7420524828362,7925.7265292080965,17781.742052482838
1,tile_r00_c01_id01.png,113,435.46678894835634,274.1662949070786,935.4667889483563,274.1662949070786,7935.466788948356,17774.166294907078
1,tile_r00_c01_id01.png,114,478.7568322383996,278.49529923608293,978.7568322383996,278.49529923608293,7978.7568322383995,17778.49529923608
1,tile_r00_c01_id01.png,115,472.2633257448931,256.8502775910613,972.2633257448931,256.8502775910613,7972.263325744893,17756.85027759106
1,tile_r00_c01_id01.png,116,460.3585638401312,269.8372905780743,960.3585638401312,269.8372905780743,7960.358563840131,17769.837290578074
1,tile_r00_c01_id01.png,117,385.68323916480654,280.65980140058514,885.6832391648065,280.65980140058514,7885.683239164807,17780.659801400587
1,tile_r00_c01_id01.png,118,383.5187370003043,316.3740871148708,883.5187370003043,316.3740871148708,7883.518737000304,17816.37408711487
1,tile_r00_c01_id01.png,119,402.9992564808239,295.81131655210027,902.9992564808239,295.81131655210027,7902.9992564808235,17795.8113165521
1,tile_r00_c01_id01.png,120,378.1074815890489,238.4520091927929,878.1074815890489,238.4520091927929,7878.107481589049,17738.45200919279
1,tile_r00_c01_id01.png,121,424.6442781258455,243.8632646040483,924.6442781258455,243.8632646040483,7924.644278125846,17743.86326460405
1,tile_r00_c01_id01.png,122,327.2416807232481,215.72473646552015,827.2416807232481,215.72473646552015,7827.2416807232485,17715.72473646552
1,tile_r00_c01_id01.png,123,334.81743829900563,225.46499620577993,834.8174382990056,225.46499620577993,7834.8174382990055,17725.46499620578
1,tile_r00_c01_id01.png,124,340.22869371026104,217.88923863002236,840.228693710261,217.88923863002236,7840.228693710261,17717.88923863002
1,tile_r00_c01_id01.png,125,366.2027196842871,200.57322131400502,866.2027196842871,200.57322131400502,7866.202719684287,17700.573221314004
1,tile_r00_c01_id01.png,126,374.8607283422957,186.50395724474095,874.8607283422957,186.50395724474095,7874.860728342295,17686.503957244742
1,tile_r00_c01_id01.png,127,381.35423483580223,199.49097023175392,881.3542348358022,199.49097023175392,7881.354234835802,17699.490970231753
1,tile_r00_c01_id01.png,128,372.6962261777935,209.2312299720137,872.6962261777935,209.2312299720137,7872.6962261777935,17709.231229972014
1,tile_r00_c01_id01.png,129,390.01224349381084,164.8589355997193,890.0122434938108,164.8589355997193,7890.012243493811,17664.85893559972
1,tile_r00_c01_id01.png,130,390.01224349381084,178.92819966898338,890.0122434938108,178.92819966898338,7890.012243493811,17678.928199668982
1,tile_r00_c01_id01.png,131,407.3282608098282,185.4217061624899,907.3282608098282,185.4217061624899,7907.328260809828,17685.42170616249
1,tile_r00_c01_id01.png,132,398.67025215181957,189.7507104914942,898.6702521518196,189.7507104914942,7898.67025215182,17689.750710491495
1,tile_r00_c01_id01.png,133,400.83475431632166,202.73772347850718,900.8347543163217,202.73772347850718,7900.834754316322,17702.73772347851
1,tile_r00_c01_id01.png,134,443.04254652411385,203.81997456075828,943.0425465241138,203.81997456075828,7943.042546524114,17703.81997456076
1,tile_r00_c01_id01.png,135,438.71354219510954,216.80698754777126,938.7135421951095,216.80698754777126,7938.71354219511,17716.80698754777
1,tile_r00_c01_id01.png,136,439.79579327736064,226.54724728803097,939.7957932773606,226.54724728803097,7939.795793277361,17726.547247288032
1,tile_r00_c01_id01.png,137,456.0295595111269,216.80698754777126,956.0295595111269,216.80698754777126,7956.0295595111265,17716.80698754777
1,tile_r00_c01_id01.png,138,450.61830409987147,233.0407537815375,950.6183040998715,233.0407537815375,7950.618304099871,17733.040753781537
1,tile_r00_c01_id01.png,139,486.33258981415713,224.38274512352882,986.3325898141571,224.38274512352882,7986.3325898141575,17724.38274512353
1,tile_r00_c01_id01.png,140,478.7568322383996,230.87625161703534,978.7568322383996,230.87625161703534,7978.7568322383995,17730.876251617035
1,tile_r00_c01_id01.png,141,480.9213344029017,242.7810135217972,980.9213344029017,242.7810135217972,7980.921334402901,17742.7810135218
1,tile_r00_c01_id01.png,142,489.57934306091045,239.534260275044,989.5793430609104,239.534260275044,7989.57934306091,17739.534260275042
1,tile_r00_c01_id01.png,143,446.28929977086716,176.76369750448123,946.2892997708672,176.76369750448123,7946.289299770867,17676.76369750448
1,tile_r00_c01_id01.png,144,398.67025215181957,142.1316628724466,898.6702521518196,142.1316628724466,7898.67025215182,17642.131662872445
1,tile_r00_c01_id01.png,145,396.50574998731736,156.20092694171063,896.5057499873174,156.20092694171063,7896.505749987317,17656.20092694171
1,tile_r00_c01_id01.png,146,408.4105118920793,147.54291828370202,908.4105118920793,147.54291828370202,7908.41051189208,17647.542918283703
1,tile_r00_c01_id01.png,147,421.3975248790923,151.87192261270633,921.3975248790923,151.87192261270633,7921.397524879092,17651.871922612707
1,tile_r00_c01_id01.png,148,412.7395162210836,172.43469317547687,912.7395162210836,172.43469317547687,7912.739516221083,17672.434693175477
1,tile_r00_c01_id01.png,149,434.38453786610523,155.1186758594596,934.3845378661052,155.1186758594596,7934.384537866105,17655.11867585946
1,tile_r00_c01_id01.png,150,434.38453786610523,92.34811308889681,934.3845378661052,92.34811308889681,7934.384537866105,17592.348113088898
1,tile_r00_c01_id01.png,151,483.08583656740393,59.880580621364345,983.0858365674039,59.880580621364345,7983.085836567404,17559.880580621364
1,tile_r00_c01_id01.png,152,490.66159414316155,46.89356763435137,990.6615941431616,46.89356763435137,7990.661594143162,17546.89356763435
1,tile_r00_c01_id01.png,153,473.3455768271442,70.70309144387517,973.3455768271442,70.70309144387517,7973.345576827144,17570.703091443876
1,tile_r00_c01_id01.png,154,472.2633257448931,95.59486633565007,972.2633257448931,95.59486633565007,7972.263325744893,17595.59486633565
1,tile_r00_c01_id01.png,155,487.41484089640824,95.59486633565007,987.4148408964082,95.59486633565007,7987.414840896408,17595.59486633565
1,tile_r00_c01_id01.png,156,474.4278279093952,108.58187932266304,974.4278279093952,108.58187932266304,7974.427827909395,17608.581879322664
1,tile_r00_c01_id01.png,157,478.7568322383996,117.23988798067171,978.7568322383996,117.23988798067171,7978.7568322383995,17617.23988798067
1,tile_r00_c01_id01.png,158,487.41484089640824,131.3091520499358,987.4148408964082,131.3091520499358,7987.414840896408,17631.309152049937
1,tile_r00_c01_id01.png,159,490.66159414316155,142.1316628724466,990.6615941431616,142.1316628724466,7990.661594143162,17642.131662872445
1,tile_r00_c01_id01.png,160,469.0165724981398,143.21391395469766,969.0165724981398,143.21391395469766,7969.01657249814,17643.213913954696
1,tile_r00_c01_id01.png,161,464.6875681691355,157.28317802396174,964.6875681691355,157.28317802396174,7964.687568169135,17657.28317802396
1,tile_r00_c01_id01.png,162,444.12479760636495,150.78967153045522,944.124797606365,150.78967153045522,7944.124797606365,17650.789671530456
1,tile_r00_c01_id01.png,163,457.111810593378,134.555905296689,957.111810593378,134.555905296689,7957.111810593378,17634.55590529669
1,tile_r00_c01_id01.png,164,443.04254652411385,111.8286325694163,943.0425465241138,111.8286325694163,7943.042546524114,17611.828632569417
1,tile_r00_c01_id01.png,165,428.9732824548498,111.8286325694163,928.9732824548498,111.8286325694163,7928.97328245485,17611.828632569417
1,tile_r00_c01_id01.png,166,430.0555335371009,120.48664122742491,930.0555335371009,120.48664122742491,7930.055533537101,17620.486641227424
1,tile_r00_c01_id01.png,167,438.71354219510954,125.89789663868032,938.7135421951095,125.89789663868032,7938.71354219511,17625.89789663868
1,tile_r00_c01_id01.png,168,430.0555335371009,134.555905296689,930.0555335371009,134.555905296689,7930.055533537101,17634.55590529669
1,tile_r00_c01_id01.png,169,347.80445128601866,486.28750702829075,847.8044512860187,486.28750702829075,7847.804451286019,17986.28750702829
1,tile_r00_c01_id01.png,170,249.3196028011702,490.61651135729505,749.3196028011702,490.61651135729505,7749.31960280117,17990.616511357293
1,tile_r00_c01_id01.png,171,225.5100789916464,393.21391395469766,725.5100789916464,393.21391395469766,7725.510078991647,17893.213913954696
1,tile_r00_c01_id01.png,172,230.9213344029018,414.8589355997193,730.9213344029018,414.8589355997193,7730.921334402902,17914.85893559972
1,tile_r00_c01_id01.png,173,219.01657249813988,408.3654291062128,719.0165724981399,408.3654291062128,7719.01657249814,17908.365429106212
1,tile_r00_c01_id01.png,174,223.34557682714419,421.3524420932258,723.3455768271442,421.3524420932258,7723.345576827144,17921.352442093226
1,tile_r00_c01_id01.png,175,214.68756816913557,434.3394550802388,714.6875681691356,434.3394550802388,7714.687568169135,17934.33945508024
1,tile_r00_c01_id01.png,176,167.06852055008792,202.73772347850718,667.0685205500879,202.73772347850718,7667.068520550088,17702.73772347851
1,tile_r00_c01_id01.png,177,452.78280626437356,289.31781005859375,952.7828062643736,289.31781005859375,7952.782806264374,17789.317810058594
1,tile_r00_c01_id01.png,178,408.4105118920793,46.89356763435137,908.4105118920793,46.89356763435137,7908.41051189208,17546.89356763435
1,tile_r00_c01_id01.png,179,409.4927629743304,59.880580621364345,909.4927629743304,59.880580621364345,7909.492762974331,17559.880580621364
1,tile_r00_c01_id01.png,180,404.081507563075,5.7680265088101805,904.081507563075,5.7680265088101805,7904.081507563075,17505.76802650881
1,tile_r00_c01_id01.png,181,243.90834738991478,438.66845940924316,743.9083473899148,438.66845940924316,7743.9083473899145,17938.668459409244
1,tile_r00_c01_id01.png,182,269.8823733639407,430.01045075123443,769.8823733639407,430.01045075123443,7769.882373363941,17930.010450751233
1,tile_r00_c01_id01.png,183,292.60964609121345,421.3524420932258,792.6096460912134,421.3524420932258,7792.609646091213,17921.352442093226
1,tile_r00_c01_id01.png,184,307.7611612427286,427.84594858673233,807.7611612427286,427.84594858673233,7807.761161242728,17927.84594858673
1,tile_r00_c01_id01.png,185,340.22869371026104,399.7074204482042,840.228693710261,399.7074204482042,7840.228693710261,17899.707420448205
1,tile_r00_c01_id01.png,186,478.7568322383996,447.32646806725177,978.7568322383996,447.32646806725177,7978.7568322383995,17947.32646806725
1,tile_r00_c01_id01.png,187,486.33258981415713,427.84594858673233,986.3325898141571,427.84594858673233,7986.3325898141575,17927.84594858673
1,tile_r00_c01_id01.png,188,411.6572651388325,212.47798321876695,911.6572651388325,212.47798321876695,7911.657265138832,17712.477983218767
1,tile_r00_c01_id01.png,189,221.18107466264203,369.40439014517386,721.181074662642,369.40439014517386,7721.181074662642,17869.404390145173
1,tile_r00_c01_id01.png,190,201.70055518212254,372.6511433919271,701.7005551821226,372.6511433919271,7701.700555182122,17872.651143391926
1,tile_r00_c01_id01.png,191,235.2503387319061,359.6641304049141,735.2503387319061,359.6641304049141,7735.250338731907,17859.664130404915
1,tile_r00_c01_id01.png,192,227.67458115614855,346.6771174179011,727.6745811561485,346.6771174179011,7727.674581156149,17846.6771174179
1,tile_r00_c01_id01.png,193,394.34124782281515,363.99313473391845,894.3412478228151,363.99313473391845,7894.341247822815,17863.99313473392
1,tile_r00_c01_id01.png,194,426.8087802903477,183.2572039979877,926.8087802903477,183.2572039979877,7926.808780290347,17683.257203997986
